Curso;Unidade de execução;Turno;Turma;Inscritos no turno;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Ter;09:00:00;13:00:00;15/11/2022;Arq 6;C5.08;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Qui;08:00:00;11:00:00;06/10/2022;Arq 6;C5.07;70;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Qua;12:00:00;13:30:00;21/09/2022;Arq 6;D1.10;20;Horário sala visível portal público, Laboratório de Informática
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Qui;08:30:00;12:30:00;12/01/2023;Arq 6;Auditório B1.04;192;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Qui;18:30:00;20:00:00;10/11/2022;Arq 6;B3.05;60;Arq 5, Arq 9, Horário sala visível portal público, Sala de Arquitectura
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Ter;09:30:00;12:30:00;27/09/2022;Arq 6;AA3.23;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Seg;18:30:00;20:30:00;14/11/2022;Sala de Aulas normal;C4.01;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Qua;15:30:00;17:30:00;30/11/2022;Sala de Aulas normal;AA3.30;24;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Ter;11:00:00;13:00:00;18/10/2022;Sala de Aulas normal;B2.01;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Sex;20:00:00;21:30:00;23/09/2022;Sala de Aulas normal;D1.07;27;BYOD (Bring Your Own Device), Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Sex;16:30:00;18:00:00;14/10/2022;Sala de Aulas normal;AA3.40;32;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Sáb;13:00:00;14:30:00;03/09/2022;Sala de Aulas normal;2,00E+06;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Ter;16:00:00;20:00:00;06/12/2022;Arq 6;2,00E+05;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Qua;17:00:00;19:00:00;16/11/2022;Arq 6;2,00E+04;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Sex;14:30:00;17:30:00;04/11/2022;Arq 6;D1.01;35;Horário sala visível portal público, Laboratório de Informática
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Sáb;20:30:00;22:00:00;24/09/2022;Sala de Aulas normal;Auditório B2.03;180;Horário sala visível portal público, videoconferencia
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Ter;08:00:00;09:30:00;13/12/2022;Sala Aulas Mestrado;B3.04;60;Arq 4, Horário sala visível portal público, Sala de Arquitectura
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Qua;14:30:00;16:00:00;23/11/2022;Sala Aulas Mestrado;C2.02;34;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Qui;17:00:00;20:00:00;10/11/2022;Sala Aulas Mestrado;D1.03;20;Horário sala visível portal público, Laboratório de Informática
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Sex;20:00:00;21:30:00;18/11/2022;Sala Aulas Mestrado;2,00E+03;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Sex;17:00:00;20:00:00;16/12/2022;Sala Aulas Mestrado;B3.06;60;Arq 6, Horário sala visível portal público, Sala de Arquitectura
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Sex;10:30:00;12:00:00;21/10/2022;Sala Aulas Mestrado;AA3.29;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Seg;18:00:00;20:00:00;05/12/2022;Sala Aulas Mestrado;1,00E+07;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Qui;19:30:00;21:00:00;24/11/2022;Sala Aulas Mestrado;AA3.28;48;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Sex;09:00:00;11:00:00;09/09/2022;Sala Aulas Mestrado;1,00E+03;52;Horário sala visível portal público, Sala de Aulas normal
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Sáb;18:00:00;19:30:00;05/11/2022;Sala Aulas Mestrado;0S01;41;Horário sala visível portal público, Laboratório de Informática
MIA;Desenho III (2020);03823TP02;ARQ-B6, ARQ-B5, ARQ-B4;21;Sex;18:30:00;20:00:00;14/10/2022;Sala Aulas Mestrado;2,00E+03;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP02;MEI-PL-A1;40;Ter;09:00:00;13:00:00;13/09/2022;Sala Aulas Mestrado;Auditório B2.04;192;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP02;MEI-PL-A1;40;Qua;14:00:00;16:00:00;26/10/2022;Sala Aulas Mestrado;AA3.40;32;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP02;MEI-PL-A1;40;Qui;09:30:00;11:00:00;17/11/2022;Sala Aulas Mestrado;C3.02;34;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP02;MEI-PL-A1;40;Sex;20:00:00;21:30:00;14/10/2022;Sala Aulas Mestrado;Auditório 2;129;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP02;MEI-PL-A1;40;Seg;18:00:00;19:00:00;05/09/2022;Sala Aulas Mestrado;AA2.26;38;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP02;MEI-PL-A1;40;Sex;12:00:00;13:30:00;09/12/2022;Sala Aulas Mestrado;C4.05;32;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP02;MEI-PL-A1;40;Sáb;20:30:00;22:30:00;03/12/2022;Sala Aulas Mestrado;D1.10;20;Horário sala visível portal público, Laboratório de Informática
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP02;MEI-PL-A1;40;Seg;18:00:00;21:00:00;07/11/2022;Sala Aulas Mestrado;1,00E+08;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP02;MEI-PL-A1;40;Sáb;19:00:00;20:30:00;01/10/2022;Sala Aulas Mestrado;D1.10;20;Horário sala visível portal público, Laboratório de Informática
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP02;MEI-PL-A1;40;Qua;17:00:00;20:00:00;21/09/2022;Sala Aulas Mestrado;Auditório C1.04;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP02;MEI-PL-A1;40;Seg;08:00:00;12:30:00;17/10/2022;Sala Aulas Mestrado;AA3.25;38;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP02;MEI-PL-A1;40;Ter;21:00:00;22:30:00;15/11/2022;Sala Aulas Mestrado;2,00E+07;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP02;MEI-PL-A1;40;Qua;15:00:00;16:30:00;02/11/2022;Sala Aulas Mestrado;AA3.30;24;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP02;MEI-PL-A1;40;Seg;10:30:00;12:00:00;31/10/2022;Sala Aulas Mestrado;AA3.25;38;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP02;MEI-PL-A1;40;Ter;10:00:00;13:00:00;11/10/2022;Sala Aulas Mestrado;B3.06;60;Arq 6, Horário sala visível portal público, Sala de Arquitectura
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP02;MEI-PL-A1;40;Qua;11:00:00;14:00:00;16/11/2022;Sala Aulas Mestrado;D1.03;20;Horário sala visível portal público, Laboratório de Informática
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP02;MEI-PL-A1;40;Qui;16:00:00;18:00:00;06/10/2022;Sala Aulas Mestrado;B2.02;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP02;MEI-PL-A1;40;Sáb;18:00:00;20:30:00;24/09/2022;Sala Aulas Mestrado;0S01;41;Horário sala visível portal público, Laboratório de Informática
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP02;MEI-PL-A1;40;Sáb;18:30:00;20:30:00;19/11/2022;Sala Aulas Mestrado;B3.01;60;Arq 1, Horário sala visível portal público, Sala de Arquitectura
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP02;MEI-PL-A1;40;Seg;21:00:00;22:30:00;26/09/2022;Sala Aulas Mestrado;2,00E+08;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MCP, MCTRL, MES, MEA, MPP, MS;Teorias Sociológicas;02192TP01;MSA1, MEAA1, MCPA1;30;Qui;16:00:00;18:00:00;27/10/2022;Sala Aulas Mestrado;B3.01;60;Arq 1, Horário sala visível portal público, Sala de Arquitectura
MCP, MCTRL, MES, MEA, MPP, MS;Teorias Sociológicas;02192TP01;MSA1, MEAA1, MCPA1;30;Qui;14:00:00;18:00:00;13/10/2022;Sala Aulas Mestrado;C4.08;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MCP, MCTRL, MES, MEA, MPP, MS;Teorias Sociológicas;02192TP01;MSA1, MEAA1, MCPA1;30;Qua;13:00:00;15:00:00;30/11/2022;Sala Aulas Mestrado;1,00E+04;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MCP, MCTRL, MES, MEA, MPP, MS;Teorias Sociológicas;02192TP01;MSA1, MEAA1, MCPA1;30;Seg;20:00:00;22:00:00;12/09/2022;Sala Aulas Mestrado;2,00E+08;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MCP, MCTRL, MES, MEA, MPP, MS;Teorias Sociológicas;02192TP01;MSA1, MEAA1, MCPA1;30;Qua;21:00:00;22:30:00;02/11/2022;Sala Aulas Mestrado;1,00E+04;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MCP, MCTRL, MES, MEA, MPP, MS;Teorias Sociológicas;02192TP01;MSA1, MEAA1, MCPA1;30;Seg;16:00:00;17:30:00;12/09/2022;Sala Aulas Mestrado;C5.05;34;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MCP, MCTRL, MES, MEA, MPP, MS;Teorias Sociológicas;02192TP01;MSA1, MEAA1, MCPA1;30;Sáb;11:00:00;13:00:00;05/11/2022;Sala Aulas Mestrado;C6.08;56;BYOD (Bring Your Own Device), Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MCP, MCTRL, MES, MEA, MPP, MS;Teorias Sociológicas;02192TP01;MSA1, MEAA1, MCPA1;30;Sáb;20:00:00;21:30:00;15/10/2022;Sala Aulas Mestrado;1,00E+03;52;Horário sala visível portal público, Sala de Aulas normal
MCP, MCTRL, MES, MEA, MPP, MS;Teorias Sociológicas;02192TP01;MSA1, MEAA1, MCPA1;30;Qui;18:00:00;21:00:00;29/09/2022;Sala Aulas Mestrado;1,00E+10;48;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MCP, MCTRL, MES, MEA, MPP, MS;Teorias Sociológicas;02192TP01;MSA1, MEAA1, MCPA1;30;Seg;16:00:00;20:00:00;31/10/2022;Sala Aulas Mestrado;C5.06;72;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MAE;Políticas de Educação;00511TP02;MAEA1;60;Sex;08:30:00;13:30:00;25/11/2022;Sala Aulas Mestrado;C2.01;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MAE;Políticas de Educação;00511TP02;MAEA1;60;Qua;13:00:00;15:00:00;21/09/2022;Sala Aulas Mestrado;Auditório B2.03;180;Horário sala visível portal público, videoconferencia
MAE;Políticas de Educação;00511TP02;MAEA1;60;Sex;15:00:00;16:30:00;21/10/2022;Sala Aulas Mestrado;C5.05;34;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MAE;Políticas de Educação;00511TP02;MAEA1;60;Seg;18:00:00;20:30:00;10/10/2022;Sala Aulas Mestrado;Auditório Afonso de Barros;80;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MAE;Políticas de Educação;00511TP02;MAEA1;60;Ter;14:00:00;18:00:00;25/10/2022;Sala Aulas Mestrado;D1.01;35;Horário sala visível portal público, Laboratório de Informática
MAE;Políticas de Educação;00511TP02;MAEA1;60;Seg;13:00:00;15:00:00;17/10/2022;Sala Aulas Mestrado;D1.14;27;Horário sala visível portal público, Laboratório de Informática
MAE;Políticas de Educação;00511TP02;MAEA1;60;Sáb;18:00:00;20:00:00;19/11/2022;Sala Aulas Mestrado;1,00E+05;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MAE;Políticas de Educação;00511TP02;MAEA1;60;Sex;09:00:00;11:00:00;30/09/2022;Sala Aulas Mestrado;1,00E+10;48;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MAE;Políticas de Educação;00511TP02;MAEA1;60;Seg;12:30:00;14:00:00;14/11/2022;Sala Aulas Mestrado;AA3.26;30;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MAE;Políticas de Educação;00511TP02;MAEA1;60;Seg;14:00:00;15:30:00;26/09/2022;Sala Aulas Mestrado;C4.02;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MGRHCO;Ambientes de Trabalho Saudáveis;02878TP01;MGRHCOA2, MGRHCOA1;40;Qua;14:00:00;18:00:00;19/10/2022;Sala Aulas Mestrado;D1.06;28;Horário sala visível portal público, Laboratório de Informática
MGRHCO;Ambientes de Trabalho Saudáveis;02878TP01;MGRHCOA2, MGRHCOA1;40;Sex;08:30:00;13:30:00;28/10/2022;Sala Aulas Mestrado;D1.01;35;Horário sala visível portal público, Laboratório de Informática
MGRHCO;Ambientes de Trabalho Saudáveis;02878TP01;MGRHCOA2, MGRHCOA1;40;Qui;09:00:00;13:00:00;24/11/2022;Sala Aulas Mestrado;C4.06;70;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MGRHCO;Ambientes de Trabalho Saudáveis;02878TP01;MGRHCOA2, MGRHCOA1;40;Ter;18:00:00;20:30:00;18/10/2022;Sala Aulas Mestrado;Auditório 0NE03 - Mário Murteira;89;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MGRHCO;Ambientes de Trabalho Saudáveis;02878TP01;MGRHCOA2, MGRHCOA1;40;Sáb;13:30:00;15:00:00;10/09/2022;Sala Aulas Mestrado;B3.04;60;Arq 4, Horário sala visível portal público, Sala de Arquitectura
MGRHCO;Ambientes de Trabalho Saudáveis;02878TP01;MGRHCOA2, MGRHCOA1;40;Sáb;17:00:00;20:00:00;26/11/2022;Sala Aulas Mestrado;Auditório C1.03;70;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MGRHCO;Ambientes de Trabalho Saudáveis;02878TP01;MGRHCOA2, MGRHCOA1;40;Qua;14:30:00;17:30:00;07/09/2022;Sala Aulas Mestrado;C3.01;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MGRHCO;Ambientes de Trabalho Saudáveis;02878TP01;MGRHCOA2, MGRHCOA1;40;Qua;08:30:00;12:30:00;14/12/2022;Sala Aulas Mestrado;D1.03;20;Horário sala visível portal público, Laboratório de Informática
MGRHCO;Ambientes de Trabalho Saudáveis;02878TP01;MGRHCOA2, MGRHCOA1;40;Sáb;14:00:00;18:00:00;22/10/2022;Sala Aulas Mestrado;D1.07;27;BYOD (Bring Your Own Device), Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MGRHCO;Ambientes de Trabalho Saudáveis;02878TP01;MGRHCOA2, MGRHCOA1;40;Sex;12:30:00;14:00:00;02/09/2022;Sala Aulas Mestrado;2,00E+06;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MGRHCO;Ambientes de Trabalho Saudáveis;02878TP01;MGRHCOA2, MGRHCOA1;40;Sáb;09:30:00;12:30:00;03/09/2022;Sala Aulas Mestrado;0S01;41;Horário sala visível portal público, Laboratório de Informática
MGRHCO;Ambientes de Trabalho Saudáveis;02878TP01;MGRHCOA2, MGRHCOA1;40;Seg;10:00:00;13:00:00;14/11/2022;Sala Aulas Mestrado;Auditório 0NE01;72;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MGRHCO;Ambientes de Trabalho Saudáveis;02878TP01;MGRHCOA2, MGRHCOA1;40;Seg;13:00:00;14:30:00;05/09/2022;Sala Aulas Mestrado;D1.12;27;Horário sala visível portal público, Laboratório de Informática
MGRHCO;Ambientes de Trabalho Saudáveis;02878TP01;MGRHCOA2, MGRHCOA1;40;Sáb;17:00:00;19:00:00;17/09/2022;Sala Aulas Mestrado;1,00E+08;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MGRHCO;Ambientes de Trabalho Saudáveis;02878TP01;MGRHCOA2, MGRHCOA1;40;Qui;16:00:00;17:30:00;24/11/2022;Sala Aulas Mestrado;C2.02;34;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MGRHCO;Ambientes de Trabalho Saudáveis;02878TP01;MGRHCOA2, MGRHCOA1;40;Sáb;14:30:00;17:30:00;17/09/2022;Sala Aulas Mestrado;B3.06;60;Arq 6, Horário sala visível portal público, Sala de Arquitectura
MGRHCO;Ambientes de Trabalho Saudáveis;02878TP01;MGRHCOA2, MGRHCOA1;40;Qua;08:00:00;12:30:00;21/09/2022;Sala Aulas Mestrado;1,00E+08;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MGRHCO;Ambientes de Trabalho Saudáveis;02878TP01;MGRHCOA2, MGRHCOA1;40;Sáb;14:00:00;18:00:00;17/09/2022;Sala Aulas Mestrado;D1.14;27;Horário sala visível portal público, Laboratório de Informática
MGRHCO;Ambientes de Trabalho Saudáveis;02878TP01;MGRHCOA2, MGRHCOA1;40;Seg;14:00:00;17:00:00;24/10/2022;Sala Aulas Mestrado;D1.12;27;Horário sala visível portal público, Laboratório de Informática
